Movie_ID;color;director_name;num_critic_for_reviews;duration;director_facebook_likes;actor_3_facebook_likes;actor_2_name;actor_1_facebook_likes;gross;genres;actor_1_name;movie_title;num_voted_users;cast_total_facebook_likes;actor_3_name;facenumber_in_poster;plot_keywords;movie_imdb_link;num_user_for_reviews;language;country;content_rating;budget;title_year;actor_2_facebook_likes;imdb_score;aspect_ratio;movie_facebook_likes;imdbID;Title;Year;Rated;Released;Runtime;Genre;Director;Writer;Actors;Plot;Language;Country;Awards;Poster;Ratings;Metascore;imdbRating;imdbVotes;Type;DVD;BoxOffice;Production;Website;Response;totalSeasons;Season;Episode;seriesID
2536;Color;James McTeigue;235.0;99.0;160.0;72.0;Ben Miles;330.0;38105077.0;Action|Crime|Thriller;Shô Kosugi;Ninja Assassin ;58349.0;701.0;Rain;0.0;critically bashed|kung fu|martial artist|martial arts|ninja;http://www.imdb.com/title/tt1186367/?ref_=fn_tt_tt_1;194.0;English;USA;R;40000000.0;2009.0;119.0;6.4;2.35;0.0;tt1186367;Ninja Assassin;2009;R;25 Nov 2009;99 min;Action, Thriller;James McTeigue;Matthew Sand, J. Michael Straczynski;Rain, Rick Yune, Naomie Harris;A young ninja turns his back on the orphanage that raised him, leading to a confrontation with a fellow ninja from the clan.;English;Germany, United States, France;Inconnu;https://m.media-amazon.com/images/M/MV5BMTcxNDYzMjU1Ml5BMl5BanBnXkFtZTcwMTYzOTM3Mg@@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '6.3/10'};34.0;6.3;78,576;movie;Inconnu;$38,122,883;Inconnu;;True;;;;
2669;Color;Christian Alvart;219.0;108.0;22.0;61.0;Dennis Quaid;12000.0;10326062.0;Action|Horror|Mystery|Sci-Fi|Thriller;Norman Reedus;Pandorum ;121432.0;14127.0;Eddie Rouse;0.0;future|mission|space|spaceship|survival;http://www.imdb.com/title/tt1188729/?ref_=fn_tt_tt_1;310.0;English;Germany;R;33000000.0;2009.0;2000.0;6.8;2.35;10000.0;tt1188729;Pandorum;2009;R;25 Sep 2009;108 min;Action, Horror, Mystery;Christian Alvart;Travis Milloy, Christian Alvart;Dennis Quaid, Ben Foster, Cam Gigandet;Two crew members of a spaceship wake up from hypersleep to discover that all their colleagues are missing. Despite this, it appears that they are not alone.;English, Vietnamese, German;United Kingdom, Germany;Inconnu;https://m.media-amazon.com/images/M/MV5BNDQxNjc5NTMxNl5BMl5BanBnXkFtZTcwNjg2NDE4Mg@@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '6.7/10'};28.0;6.7;165,745;movie;Inconnu;$10,330,853;Inconnu;;True;;;;
2475;Color;Karan Johar;210.0;128.0;160.0;81.0;Jimmy Shergill;8000.0;4018695.0;Adventure|Drama|Thriller;Shah Rukh Khan;My Name Is Khan ;69759.0;8532.0;Christopher B. Duncan;2.0;airport|asperger's syndrome|autism|muslim|racial profiling;http://www.imdb.com/title/tt1188996/?ref_=fn_tt_tt_1;235.0;Hindi;India;PG-13;12000000.0;2010.0;327.0;8.0;2.35;27000.0;tt1188996;My Name Is Khan;2010;PG-13;12 Feb 2010;165 min;Drama, Romance;Karan Johar;Shibani Bathija, Niranjan Iyengar;Shah Rukh Khan, Kajol, Sheetal Menon;Rizwan Khan is a Muslim immigrant to the US with Asperger's syndrome. After his family falls apart in the aftermath of 9/11, he begins an epic quest across the country to speak to the President of the United States and clear his n...;Hindi, English;India, United Arab Emirates, United States, China;25 wins & 36 nominations total;https://m.media-amazon.com/images/M/MV5BMTUyMTA4NDYzMV5BMl5BanBnXkFtZTcwMjk5MzcxMw@@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '7.9/10'};50.0;7.9;118,527;movie;Inconnu;$4,018,771;Inconnu;;True;;;;
2851;Color;Gore Verbinski;362.0;107.0;563.0;939.0;Ray Winstone;40000.0;123207194.0;Adventure|Animation|Comedy|Family|Western;Johnny Depp;Rango ;183208.0;43291.0;Stephen Root;0.0;chameleon|lizard|sheriff|water|western town;http://www.imdb.com/title/tt1192628/?ref_=fn_tt_tt_1;337.0;English;USA;PG;135000000.0;2011.0;1000.0;7.2;2.35;26000.0;tt1192628;Rango;2011;PG;04 Mar 2011;107 min;Animation, Action, Adventure;Gore Verbinski;John Logan, Gore Verbinski, James Ward Byrkit;Johnny Depp, Isla Fisher, Timothy Olyphant;Rango is an ordinary chameleon who accidentally winds up in the town of Dirt, a lawless outpost in the Wild West in desperate need of a new sheriff.;English;United States, United Kingdom;Won 1 Oscar. 46 wins & 25 nominations total;https://m.media-amazon.com/images/M/MV5BMTc4NjEyODE1OV5BMl5BanBnXkFtZTcwMjYzNTkxNA@@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '7.3/10'};75.0;7.3;307,725;movie;Inconnu;$123,477,607;Inconnu;;True;;;;
3349;Color;Jon M. Chu;138.0;107.0;209.0;357.0;Stephen Boss;2000.0;42385520.0;Drama|Music|Romance;Alyson Stoner;Step Up 3D ;47297.0;4059.0;Facundo Lombard;0.0;dance|dance crew|dancer|mortgage|new york city;http://www.imdb.com/title/tt1193631/?ref_=fn_tt_tt_1;86.0;English;USA;PG-13;30000000.0;2010.0;594.0;6.2;1.85;16000.0;tt1193631;Step Up 3D;2010;PG-13;06 Aug 2010;107 min;Drama, Music, Romance;Jon M. Chu;Amy Andelson, Emily Meyer, Duane Adler;Sharni Vinson, Rick Malambri, Adam Sevani;A tight-knit group of New York City street dancers find themselves pitted against the world's best hip hop dancers in a high-stakes showdown.;English;United States;2 nominations total;https://m.media-amazon.com/images/M/MV5BMTcxNDU2NTE4Nl5BMl5BanBnXkFtZTcwNzQ1MTEzMw@@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '6.2/10'};45.0;6.2;61,793;movie;Inconnu;$42,400,223;Inconnu;;True;;;;
3605;Color;Tony Gilroy;436.0;135.0;209.0;602.0;Scott Glenn;10000.0;113165635.0;Action|Adventure|Thriller;Jeremy Renner;The Bourne Legacy ;229823.0;12175.0;Stacy Keach;0.0;assassin|cia|drone|pill|wolf;http://www.imdb.com/title/tt1194173/?ref_=fn_tt_tt_1;504.0;English;USA;PG-13;125000000.0;2012.0;826.0;6.7;2.35;31000.0;tt1194173;The Bourne Legacy;2012;PG-13;10 Aug 2012;135 min;Action, Adventure, Thriller;Tony Gilroy;Tony Gilroy, Dan Gilroy, Robert Ludlum;Jeremy Renner, Scott Glenn, Stacy Keach;An expansion of the universe from Robert Ludlum's novels, centered on a new hero whose stakes have been triggered by the events of the previous three films.;English, Tagalog, Korean, Russian;United States, Japan, South Korea, Canada, United Arab Emirates, Philippines;1 win & 12 nominations total;https://m.media-amazon.com/images/M/MV5BMTc4Njk3MDM1Nl5BMl5BanBnXkFtZTcwODgyOTMxOA@@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '6.6/10'};61.0;6.6;325,029;movie;Inconnu;$113,203,870;Inconnu;;True;;;;
2575;Color;Jody Hill;190.0;86.0;62.0;59.0;Celia Weston;390.0;23993605.0;Comedy|Crime|Drama;Collette Wolfe;Observe and Report ;52467.0;727.0;Dan Bakkedahl;1.0;male pubic hair|mall|police detective|pubic hair|security guard;http://www.imdb.com/title/tt1197628/?ref_=fn_tt_tt_1;248.0;English;USA;R;18000000.0;2009.0;258.0;5.8;2.35;0.0;tt1197628;Observe and Report;2009;R;10 Apr 2009;86 min;Action, Comedy, Crime;Jody Hill;Jody Hill;Seth Rogen, Anna Faris, Ray Liotta;Bi-polar mall security guard Ronnie Barnhardt is called into action to stop a flasher from turning shopper's paradise into his personal peep show. But when Barnhardt can't bring the culprit to justice, a surly police detective is ...;English;United States;1 win & 4 nominations total;https://m.media-amazon.com/images/M/MV5BMTc0NDY4MDA5M15BMl5BanBnXkFtZTgwNTQyMzcwMzE@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '5.8/10'};54.0;5.8;66,114;movie;Inconnu;$24,007,324;Inconnu;;True;;;;
2636;Color;Stiles White;183.0;89.0;10.0;704.0;Shelley Hennig;852.0;50820940.0;Fantasy|Horror;Lin Shaye;Ouija ;31915.0;5056.0;Daren Kagasoff;0.0;death of girlfriend|funeral|ghost|ouija|spirit;http://www.imdb.com/title/tt1204977/?ref_=fn_tt_tt_1;159.0;English;USA;PG-13;5000000.0;2014.0;707.0;4.4;2.35;18000.0;tt1204977;Ouija;2014;PG-13;24 Oct 2014;89 min;Horror, Mystery, Thriller;Stiles White;Juliet Snowden, Stiles White;Olivia Cooke, Ana Coto, Daren Kagasoff;Terror awaits five friends who unwittingly awaken a dark power by using an antique Ouija board.;English;United States;1 win total;https://m.media-amazon.com/images/M/MV5BMGU3ZjE0MzctNzAwMy00MDBlLWJmY2YtOTA1YTBiZWRlMzk3XkEyXkFqcGc@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '4.5/10'};38.0;4.5;60,089;movie;Inconnu;$50,856,010;Inconnu;;True;;;;
2647;Color;Scott Cooper;288.0;116.0;108.0;120.0;Sam Shepard;23000.0;11326836.0;Crime|Drama|Thriller;Christian Bale;Out of the Furnace ;83171.0;24134.0;Dendrie Taylor;0.0;ambiguous ending|brother brother relationship|drug dealer|fight club|revenge;http://www.imdb.com/title/tt1206543/?ref_=fn_tt_tt_1;231.0;English;USA;R;22000000.0;2013.0;820.0;6.8;2.35;17000.0;tt1206543;Out of the Furnace;2013;R;06 Dec 2013;116 min;Crime, Drama, Thriller;Scott Cooper;Brad Ingelsby, Scott Cooper;Christian Bale, Casey Affleck, Zoe Saldaña;A steelworker takes matters into his own hands after police fail to find his missing brother.;English;United Kingdom, United States;1 win & 10 nominations total;https://m.media-amazon.com/images/M/MV5BYjAwNTQzNmUtZTBkYy00ZGZjLThjMmQtODk5YzdmMTBhNDk2XkEyXkFqcGc@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '6.7/10'};63.0;6.7;130,317;movie;Inconnu;$11,330,849;Inconnu;;True;;;;
3541;Color;Alan Poul;148.0;104.0;16.0;584.0;Noureen DeWulf;1000.0;37481242.0;Comedy|Romance;Danneel Ackles;The Back-up Plan ;40654.0;3356.0;Tom Bosley;0.0;artificial insemination|baby|cheese|chick flick|pet shop;http://www.imdb.com/title/tt1212436/?ref_=fn_tt_tt_1;97.0;English;USA;PG-13;35000000.0;2010.0;700.0;5.3;2.35;0.0;tt1212436;The Back-up Plan;2010;PG-13;23 Apr 2010;104 min;Comedy, Romance;Alan Poul;Kate Angelo;Jennifer Lopez, Alex O'Loughlin, Michaela Watkins;A woman conceives twins through artificial insemination, then meets the man of her dreams on the very same day.;English;United States;2 nominations total;https://m.media-amazon.com/images/M/MV5BN2I2ZjczYjQtMDYxYS00NDc5LThhMjAtNDE3ZTg4OTUwNzc4XkEyXkFqcGc@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '5.3/10'};34.0;5.3;54,089;movie;Inconnu;$37,490,007;Inconnu;;True;;;;
2905;Color;Paul W.S. Anderson;253.0;97.0;545.0;529.0;Boris Kodjoe;14000.0;60128566.0;Action|Adventure|Horror|Sci-Fi;Milla Jovovich;Resident Evil: Afterlife ;131447.0;16098.0;Shawn Roberts;1.0;alaska|female gunfighter|mutation|ship|siege;http://www.imdb.com/title/tt1220634/?ref_=fn_tt_tt_1;410.0;English;Germany;R;60000000.0;2010.0;1000.0;5.9;2.35;19000.0;tt1220634;Resident Evil: Afterlife;2010;R;10 Sep 2010;96 min;Action, Horror, Sci-Fi;Paul W.S. Anderson;Paul W.S. Anderson;Milla Jovovich, Ali Larter, Wentworth Miller;While still out to destroy the evil Umbrella Corporation, Alice joins a group of survivors living in a prison surrounded by the infected who also want to relocate to the mysterious but supposedly unharmed safe haven known only as ...;English, Japanese, Spanish;Germany, Canada, United States;2 wins & 8 nominations total;https://m.media-amazon.com/images/M/MV5BNTgyZmNmNjctMTdlNC00NjEzLWIwZjAtYzRmNGQzYWIzOGFmXkEyXkFqcGc@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '5.8/10'};37.0;5.8;185,348;movie;Inconnu;$60,128,566;Inconnu;;True;;;;
2760;Color;Bruce McDonald;178.0;95.0;49.0;57.0;Georgina Reilly;413.0;3478.0;Fantasy|Horror;Stephen McHattie;Pontypool ;22212.0;721.0;Boyd Banks;0.0;blood splatter|talk radio|virus|vomiting blood|zombie apocalypse;http://www.imdb.com/title/tt1226681/?ref_=fn_tt_tt_1;142.0;English;Canada;Not Rated;1500000.0;2008.0;98.0;6.7;2.35;0.0;tt1226681;Pontypool;2008;Not Rated;18 Sep 2009;93 min;Horror, Sci-Fi;Bruce McDonald;Tony Burgess;Stephen McHattie, Lisa Houle, Georgina Reilly;A radio host interprets the possible outbreak of a deadly virus which infects the small Ontario town he is stationed in.;English, French, Armenian;Canada;1 win & 11 nominations;https://m.media-amazon.com/images/M/MV5BOTVjYmNjYzEtNWY3NS00Nzk5LTg1YTUtNTNjNzNiNDVmZTcxXkEyXkFqcGc@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '6.5/10'};54.0;6.5;36,446;movie;Inconnu;$3,865;Inconnu;;True;;;;
3490;Color;Sean Anders;157.0;116.0;51.0;622.0;Leighton Meester;11000.0;36931089.0;Comedy;Adam Sandler;That's My Boy ;70681.0;16484.0;Will Forte;2.0;argument|reference to vanilla ice|statutory rape|teacher student relationship|teacher student sex;http://www.imdb.com/title/tt1232200/?ref_=fn_tt_tt_1;198.0;English;USA;R;70000000.0;2012.0;3000.0;5.6;2.35;12000.0;tt1232200;That's My Boy;2012;R;15 Jun 2012;116 min;Comedy, Drama;Sean Anders;David Caspe;Adam Sandler, Andy Samberg, Leighton Meester;While in his teens, Donny fathered a son, Todd, and raised him as a single parent until Todd's 18th birthday. Now Donny resurfaces just before Todd's wedding after years apart, sending the groom-to-be's world crashing down.;English;United States;5 wins & 10 nominations total;https://m.media-amazon.com/images/M/MV5BMTM3NDMyNzgzMV5BMl5BanBnXkFtZTcwMjIyMTA1Nw@@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '5.6/10'};31.0;5.6;113,794;movie;Inconnu;$36,931,089;Inconnu;;True;;;;
3252;Color;Stewart Hendler;167.0;101.0;10.0;472.0;Margo Harshman;1000.0;11956207.0;Horror|Mystery;Julian Morris;Sorority Row ;24012.0;3142.0;Rumer Willis;2.0;prank gone wrong|scantily clad female|shotgun|sorority house|stabbed in the neck;http://www.imdb.com/title/tt1232783/?ref_=fn_tt_tt_1;126.0;English;USA;R;16000000.0;2009.0;668.0;5.1;2.35;0.0;tt1232783;Sorority Row;2009;R;11 Sep 2009;101 min;Horror, Mystery;Stewart Hendler;Josh Stolberg, Pete Goldfinger, Mark Rosman;Briana Evigan, Rumer Willis, Carrie Fisher;A killer threatens to expose the fatal secret binding a group of sorority sisters.;English;United States;2 nominations total;https://m.media-amazon.com/images/M/MV5BMjEyMTQ4ODc4M15BMl5BanBnXkFtZTcwMzI1NjE4Mg@@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '5.2/10'};24.0;5.2;33,346;movie;Inconnu;$11,965,282;Inconnu;;True;;;;
3039;Color;Kevin Greutert;156.0;92.0;52.0;647.0;Shawnee Smith;723.0;27669413.0;Horror|Mystery;Costas Mandylor;Saw VI ;76207.0;3101.0;George Newbern;0.0;deception|flash photography|game of death|jigsaw|pig mask;http://www.imdb.com/title/tt1233227/?ref_=fn_tt_tt_1;194.0;English;Canada;R;11000000.0;2009.0;651.0;6.0;1.85;0.0;tt1233227;Saw VI;2009;R;23 Oct 2009;90 min;Horror, Mystery, Thriller;Kevin Greutert;Patrick Melton, Marcus Dunstan;Costas Mandylor, Mark Rolston, Betsy Russell;Agent Strahm is dead, and FBI agent Erickson draws nearer to Hoffman. Meanwhile, a pair of insurance executives find themselves in another game set by Jigsaw.;English;Canada, United States, Australia;2 nominations total;https://m.media-amazon.com/images/M/MV5BMTU0NDA3MTM4M15BMl5BanBnXkFtZTcwOTY4Njg3Mg@@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '6.1/10'};30.0;6.1;133,154;movie;Inconnu;$27,693,292;Inconnu;;True;;;;
2950;Color;José Padilha;492.0;117.0;294.0;1000.0;Abbie Cornish;10000.0;58607007.0;Action|Crime|Sci-Fi|Thriller;Gary Oldman;RoboCop ;182899.0;14161.0;Jennifer Ehle;0.0;law enforcement|police|robocop|robot|technology;http://www.imdb.com/title/tt1234721/?ref_=fn_tt_tt_1;630.0;English;USA;PG-13;100000000.0;2014.0;2000.0;6.2;2.35;60000.0;tt1234721;RoboCop;2014;PG-13;12 Feb 2014;117 min;Action, Crime, Sci-Fi;José Padilha;Joshua Zetumer, Edward Neumeier, Michael Miner;Joel Kinnaman, Gary Oldman, Michael Keaton;In 2028 Detroit, when Alex Murphy, a loving husband, father and good cop, is critically injured in the line of duty, the multinational conglomerate OmniCorp sees their chance for a part-man, part-robot police officer.;English, Persian, Ukrainian;United States, Canada;4 wins & 1 nomination total;https://m.media-amazon.com/images/M/MV5BMjAyOTUzMTcxN15BMl5BanBnXkFtZTgwMjkyOTc1MDE@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '6.1/10'};52.0;6.1;246,768;movie;Inconnu;$58,607,007;Inconnu;;True;;;;
2607;Color;Neil Jordan;123.0;111.0;277.0;289.0;Stephen Rea;845.0;548934.0;Drama|Mystery|Romance;Tony Curran;Ondine ;16863.0;1554.0;Alicja Bachleda;2.0;celtic mythology|cottage|fisherman|irish|selkie;http://www.imdb.com/title/tt1235796/?ref_=fn_tt_tt_1;57.0;English;Ireland;PG-13;12000000.0;2009.0;327.0;6.8;1.85;0.0;tt1235796;Ondine;2009;PG-13;05 Mar 2010;111 min;Drama, Mystery, Romance;Neil Jordan;Neil Jordan;Colin Farrell, Alicja Bachleda, Dervla Kirwan;An Irish fisherman discovers a woman in his fishing net whom his precocious daughter believes to be a selkie.;English, Romanian, French;Ireland, United States;6 wins & 6 nominations total;https://m.media-amazon.com/images/M/MV5BMTg0NDAxNjA4OV5BMl5BanBnXkFtZTcwODc1MjAyMw@@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '6.8/10'};65.0;6.8;23,169;movie;Inconnu;$550,472;Inconnu;;True;;;;
3254;Color;Fatih Akin;115.0;99.0;766.0;269.0;Moritz Bleibtreu;595.0;274385.0;Comedy|Drama;Udo Kier;Soul Kitchen ;29203.0;1519.0;Birol Ünel;3.0;2000s|burglar|chef|cook|restaurant;http://www.imdb.com/title/tt1244668/?ref_=fn_tt_tt_1;26.0;German;Germany;Inconnu;4000000.0;2009.0;486.0;7.3;1.85;0.0;tt1244668;Soul Kitchen;2009;Inconnu;24 Dec 2009;96 min;Comedy, Drama;Fatih Akin;Fatih Akin, Adam Bousdoukos;Adam Bousdoukos, Moritz Bleibtreu, Pheline Roggan;In Hamburg, German-Greek chef Zinos unknowingly disturbs the peace in his locals-only restaurant by hiring a more talented chef.;German, Greek, Spanish, Turkish, English;Germany, France, Italy;5 wins & 9 nominations total;https://m.media-amazon.com/images/M/MV5BZmVkZjFlOTEtMGE4Mi00YjY4LTgwNGQtMTdhZTk1ZjE0OTZiXkEyXkFqcGc@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '7.2/10'};76.0;7.2;41,806;movie;Inconnu;$276,901;Inconnu;;True;;;;
2879;Color;Robert Schwentke;315.0;111.0;124.0;357.0;Morgan Freeman;13000.0;90356857.0;Action|Comedy|Crime|Thriller;Bruce Willis;RED ;238916.0;24928.0;Jaqueline Fleming;4.0;cia|female assassin|interrogation|office cubicle|spy;http://www.imdb.com/title/tt1245526/?ref_=fn_tt_tt_1;328.0;English;USA;PG-13;58000000.0;2010.0;11000.0;7.1;2.35;32000.0;tt1245526;RED;2010;PG-13;15 Oct 2010;111 min;Action, Comedy, Crime;Robert Schwentke;Warren Ellis, Cully Hamner, Jon Hoeber;Bruce Willis, Helen Mirren, Morgan Freeman;When his peaceful life is threatened by a high-tech assassin, former black-ops agent Frank Moses reassembles his old team in a last-ditch effort to survive and uncover the assailants.;English, Russian;United States;4 wins & 19 nominations total;https://m.media-amazon.com/images/M/MV5BMzg2Mjg1OTk0NF5BMl5BanBnXkFtZTcwMjQ4MTA3Mw@@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '7.0/10'};60.0;7.0;334,739;movie;Inconnu;$90,380,162;Inconnu;;True;;;;
3015;Color;George Ratliff;48.0;96.0;3.0;38.0;Cree Kelly;472.0;27445.0;Action|Comedy|Drama|Thriller;Jim Gaffigan;Salvation Boulevard ;3788.0;561.0;Mike Eshaq;5.0;cross|doused with gasoline|pastor|security guard|shower;http://www.imdb.com/title/tt1251743/?ref_=fn_tt_tt_1;31.0;English;USA;R;9000000.0;2011.0;39.0;5.3;1.85;1000.0;tt1251743;Salvation Boulevard;2011;R;15 Jul 2011;96 min;Comedy, Crime, Drama;George Ratliff;Douglas Stone, George Ratliff, Larry Beinhart;Greg Kinnear, Pierce Brosnan, Marisa Tomei;Set in the world of mega-churches in which a former Deadhead-turned-born again-Christian finds himself on the run from fundamentalist members of his mega-church who will do anything to protect their larger-than-life pastor.;English;United States;Inconnu;https://m.media-amazon.com/images/M/MV5BNjAxMDg5MDY3Ml5BMl5BanBnXkFtZTcwMzg1MTc4NQ@@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '5.3/10'};35.0;5.3;4,865;movie;Inconnu;$28,468;Inconnu;;True;;;;
3249;Color;Inconnu;5.0;23.0;643.0;218.0;Tiffany Thornton;254.0;47511360.0;Comedy|Family|Romance;Doug Brochu;Sonny with a Chance             ;7673.0;915.0;Brandon Mychal Smith;1.0;cafeteria|female protagonist|rival|teenage girl|teenager;http://www.imdb.com/title/tt1252374/?ref_=fn_tt_tt_1;47.0;English;USA;TV-G;37867215.0;2001.0;248.0;6.1;1.33;325.0;tt1252374;Sonny with a Chance;2009–2011;TV-G;08 Feb 2009;23 min;Comedy, Family, Romance;Inconnu;Steve Marmel;Demi Lovato, Tiffany Thornton, Sterling Knight;Talented Midwestern girl Sonny wins a nationwide talent search and is moving to Los Angeles to star in a popular TV series. Her home life and work life are documented along with her adjustment to life in the spotlight.;English;United States;2 wins & 9 nominations total;https://m.media-amazon.com/images/M/MV5BMGEwNjM0MmUtOTFlNy00ZmViLWJkMmEtMDYzZGE2YmJmZWY4XkEyXkFqcGc@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '6.0/10'};54.0;6.0;13,587;series;Inconnu;Inconnu;Inconnu;;True;2.0;;;
3635;Color;Drew Goddard;634.0;95.0;246.0;751.0;Bradley Whitford;26000.0;42043633.0;Fantasy|Horror|Mystery|Thriller;Chris Hemsworth;The Cabin in the Woods ;277172.0;29551.0;Kristen Connolly;0.0;cabin in the woods|dark humor|hatchet|killed in an elevator|robot;http://www.imdb.com/title/tt1259521/?ref_=fn_tt_tt_1;986.0;English;USA;R;30000000.0;2012.0;821.0;7.0;2.35;66000.0;tt1259521;The Cabin in the Woods;2011;R;13 Apr 2012;95 min;Horror, Mystery, Thriller;Drew Goddard;Joss Whedon, Drew Goddard;Kristen Connolly, Chris Hemsworth, Anna Hutchison;A group of kids go to a remote cabin in the woods where their fate is unknowingly controlled by technicians as part of a world-wide conspiracy where all horror movie clichés are revealed to be part of an elaborate sacrifice ritual.;English, Japanese;Canada, United States;20 wins & 34 nominations total;https://m.media-amazon.com/images/M/MV5BNTUxNzYyMjg2N15BMl5BanBnXkFtZTcwMTExNzExNw@@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '7.0/10'};72.0;7.0;479,994;movie;Inconnu;$42,073,277;Inconnu;;True;;;;
2873;Color;Julian Jarrold;91.0;102.0;11.0;35.0;Warren Clarke;10000.0;47511360.0;Crime|Drama|Mystery|Thriller;Andrew Garfield;Red Riding: In the Year of Our Lord 1974 ;9305.0;10369.0;John Henshaw;0.0;ejected from a moving vehicle|gun held to head|handcuffs|shot multiple times|strangulation;http://www.imdb.com/title/tt1259574/?ref_=fn_tt_tt_1;44.0;English;UK;Not Rated;37867215.0;2009.0;281.0;7.1;1.85;0.0;tt1259574;Red Riding: The Year of Our Lord 1974;2009;Not Rated;05 Mar 2009;102 min;Crime, Drama, History;Julian Jarrold;Tony Grisoni, David Peace;Andrew Garfield, David Morrissey, John Henshaw;Rookie journalist Eddie Dunford is determined to find the truth in an increasingly complex maze of lies and deceit surrounding the police investigation into a series of child abductions.;English;United Kingdom;Won 3 BAFTA 5 wins & 10 nominations total;https://m.media-amazon.com/images/M/MV5BYWM3YmM1MTYtODUzZC00YWQ2LWI0NzQtNDNhYWIyMDEwYTkyXkEyXkFqcGc@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '6.9/10'};54.0;6.9;13,986;movie;Inconnu;$151,644;Inconnu;;True;;;;
3094;Color;Michael Patrick King;221.0;146.0;127.0;722.0;Liza Minnelli;962.0;95328937.0;Comedy|Drama|Romance;Chris Noth;Sex and the City 2 ;59581.0;4555.0;Kristin Davis;4.0;abu dhabi|box office hit|muslim|nanny|united arab emirates;http://www.imdb.com/title/tt1261945/?ref_=fn_tt_tt_1;293.0;English;USA;R;100000000.0;2010.0;740.0;4.3;1.85;0.0;tt1261945;Sex and the City 2;2010;R;27 May 2010;146 min;Comedy, Drama, Romance;Michael Patrick King;Michael Patrick King, Candace Bushnell, Darren Star;Sarah Jessica Parker, Kim Cattrall, Kristin Davis;While wrestling with the pressures of life, love, and work in Manhattan, Carrie, Miranda, and Charlotte join Samantha for a trip to Abu Dhabi (United Arab Emirates), where Samantha's ex is filming a new movie.;English, Arabic;United States;9 wins & 9 nominations total;https://m.media-amazon.com/images/M/MV5BMTM3OTUyNTI3MF5BMl5BanBnXkFtZTcwODcyMzM0Mw@@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '4.5/10'};27.0;4.5;87,275;movie;Inconnu;$95,347,692;Inconnu;;True;;;;
3058;Color;Wes Craven;420.0;111.0;0.0;687.0;Aimee Teegarden;2000.0;38176892.0;Horror|Mystery;Alison Brie;Scream 4 ;104119.0;4486.0;Shenae Grimes-Beech;0.0;author|book|deputy|murder|sheriff;http://www.imdb.com/title/tt1262416/?ref_=fn_tt_tt_1;518.0;English;USA;R;40000000.0;2011.0;741.0;6.2;2.35;26000.0;tt1262416;Scream 4;2011;R;15 Apr 2011;111 min;Horror, Mystery;Wes Craven;Kevin Williamson;Lucy Hale, Roger Jackson, Shenae Grimes-Beech;Ten years after the original Woodsboro murders, one of the survivors returns home to promote their new book about surviving trauma, only for a new Ghostface killer to emerge, targeting a new group of teens.;English;United States;1 win & 6 nominations total;https://m.media-amazon.com/images/M/MV5BMTk5OTcxNTUyNF5BMl5BanBnXkFtZTcwMDczMzE0NA@@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '6.2/10'};52.0;6.2;185,333;movie;Inconnu;$38,180,928;Inconnu;;True;;;;
